_unit_id,says,score,recorded,gender,name,gender:confidence
815739350,human,0.97,non_human,brand,noonmohsharfi,0.6585
815734524,human,0.969,non_human,brand,McJerkyface,0.6754
815722785,human,0.969,non_human,brand,CentralValleyTV,1.0
815739580,human,0.969,non_human,brand,BabiesGunsJesus,0.6354
815723056,human,0.969,non_human,brand,byediva,0.6602
815719699,human,0.969,non_human,brand,inimba,0.6404
815723235,human,0.968,non_human,brand,THE_HOEOLOGIST,0.6545
815737867,human,0.968,non_human,brand,bones_six7,0.6598
815737554,human,0.967,non_human,brand,przemusiowa,0.6461
815737960,human,0.967,non_human,brand,CoolTrainrJulio,0.6562
815723206,human,0.966,non_human,brand,ChayseFox,0.6577
815732012,human,0.966,non_human,brand,kenziesachen,0.3361
815734194,human,0.966,non_human,brand,zelimpa,0.3507
815720041,human,0.966,non_human,brand,dazM33,0.6678
815731753,human,0.966,non_human,brand,InRainesville,0.6887
815736240,human,0.965,non_human,brand,owldom,0.6556
815738576,human,0.965,non_human,brand,JbSleaz,1.0
815720053,human,0.965,non_human,brand,ChelseaWrenArt,0.6691
815734996,human,0.965,non_human,brand,soukatsu_,0.3392
815722160,human,0.965,non_human,brand,sigmacoder,0.6497
815737613,human,0.964,non_human,brand,cnorton128,0.6802
815733668,human,0.964,non_human,brand,ChrisF1116,1.0
815734451,human,0.964,non_human,brand,KrazzyTracy,0.6676
815719906,human,0.964,non_human,brand,TwistandSports,1.0
815731772,human,0.964,non_human,brand,MusikDaLYCD,1.0
815730820,human,0.964,non_human,brand,destiny_weaver,0.3456
815724819,human,0.963,non_human,brand,Barokoru,0.6879
815732407,human,0.963,non_human,brand,IUParking,1.0
815729596,human,0.963,non_human,brand,pramoldhawan,0.3388
815722137,human,0.962,non_human,brand,Cekeshe,0.6789
815733480,human,0.962,non_human,brand,12131415616,0.6695
815734342,human,0.961,non_human,brand,dadadaily,0.6534
815737181,human,0.961,non_human,brand,Valerie_832,0.675
815734367,human,0.961,non_human,brand,HenryBeans,0.6757
815726616,human,0.96,non_human,brand,MejoresLook,1.0
815736177,human,0.96,non_human,brand,Tetsuo9999,0.6621
815734286,human,0.96,non_human,brand,Fatimahamoudi5,0.6555
815731407,human,0.96,non_human,brand,coyotekissesxo,0.6556
815733966,human,0.96,non_human,brand,mywaitisu,0.3449
815724385,human,0.959,non_human,brand,afscot,0.6619
815724539,human,0.959,non_human,brand,SoddersLiger,0.3474
815723611,human,0.959,non_human,brand,vitalninjaYT,0.6734
815728125,human,0.959,non_human,brand,OnefaststasisS5,0.6909
815734044,human,0.959,non_human,brand,Adlez27,1.0
815728098,human,0.958,non_human,brand,Hollyoakslover3,0.6674
815727117,human,0.958,non_human,brand,Hobie_Dog,0.66
815733835,human,0.958,non_human,brand,bcfc_fans_fc,1.0
815733298,human,0.957,non_human,brand,BardockIRL,0.6678
815721092,human,0.957,non_human,brand,dntsqzthchrmn,0.683
815736293,human,0.956,non_human,brand,TheFuture2Hope4,1.0
815728447,human,0.956,non_human,brand,Cysero,0.6468
815728924,human,0.956,non_human,brand,lawyerinbeta,0.6534
815737698,human,0.956,non_human,brand,Hessahalkhawari,0.3389
815729508,human,0.956,non_human,brand,Mangal2,1.0
815731047,human,0.956,non_human,brand,Taz_Cat1,0.6551
815735889,human,0.956,non_human,brand,Ovalegal,0.6715
815724761,human,0.956,non_human,brand,sthrob77,0.6727
815723028,human,0.955,non_human,brand,inthebarberry,0.6526
815723581,human,0.954,non_human,brand,judyleajackson,1.0
815726689,human,0.954,non_human,brand,Gh0st2126,0.6761
815729588,human,0.954,non_human,brand,luciboo80,0.347
815735687,human,0.953,non_human,brand,CyborgScreams,0.6768
815727024,human,0.953,non_human,brand,loseyourself235,0.3397
815737920,human,0.953,non_human,brand,WiffleBall1,1.0
815722362,human,0.953,non_human,brand,nas162010,0.6632
815739540,human,0.952,non_human,brand,KuKu_EmmaW_fan,0.3418
815727926,human,0.952,non_human,brand,facepaulmrevere,1.0
815738988,human,0.951,non_human,brand,smeggo,0.6437
815733504,human,0.951,non_human,brand,WhatsGrammar,0.6777
815738605,human,0.951,non_human,brand,toshboy99,0.6403
815730322,human,0.951,non_human,brand,TrueLies6,0.6643
815722828,human,0.95,non_human,brand,JKE_G,0.6769
815722929,human,0.95,non_human,brand,fosteravepro,0.6642
815729176,human,0.949,non_human,brand,rasputinmethod,0.6774
815725233,human,0.949,non_human,brand,WhatMaffTweets,0.3417
815728734,human,0.948,non_human,brand,clarinety10,1.0
815731148,human,0.948,non_human,brand,timc4567,0.3411
815726116,human,0.948,non_human,brand,lonhro,0.6609
815729425,human,0.948,non_human,brand,_Lantern_,0.344
815727363,human,0.947,non_human,brand,subw00ter,1.0
815724692,human,0.947,non_human,brand,_wonderfrankie,1.0
815736095,human,0.946,non_human,brand,funkboii,0.6815
815738012,human,0.946,non_human,brand,r_wolfcastle,0.6602
815720739,human,0.946,non_human,brand,Noodles105,0.6755
815731135,human,0.946,non_human,brand,xKrki,0.6759
815727535,human,0.946,non_human,brand,ottawaclique,0.3396
815729008,human,0.945,non_human,brand,TheSaintOfTous,0.3451
815738412,human,0.945,non_human,brand,iAxX23,0.6504
815733831,human,0.945,non_human,brand,NewsWatch_99,1.0
815732751,human,0.944,non_human,brand,ChanceOneShot,0.66
815735916,human,0.944,non_human,brand,teejay4u_06,1.0
815731121,human,0.944,non_human,brand,nevertooo1D,0.6685
815727388,human,0.944,non_human,brand,mojo_YOjo,0.6368
815723871,human,0.943,non_human,brand,Iouvinglwt,0.3388
815739402,human,0.943,non_human,brand,KINGPOM_FUCKYOU,0.6661
815721806,human,0.943,non_human,brand,660NEWSTraffic,1.0
815739270,human,0.943,non_human,brand,_boog1,0.6653
815735292,human,0.943,non_human,brand,19jim47,0.6665
815720340,human,0.942,non_human,brand,etailPR,1.0
815734913,human,0.942,non_human,brand,squid_girl_,0.6525
815734350,human,0.942,non_human,brand,pumpkin_horse,0.6502
815731804,human,0.942,non_human,brand,1000kindsofrain,0.6366
815723600,human,0.941,non_human,brand,AlboSwagger,0.6736
815735182,human,0.941,non_human,brand,pacmissle,1.0
815736154,human,0.941,non_human,brand,RazaHussain101,0.6553
815732838,human,0.941,non_human,brand,obsessed_boyban,0.6745
815732647,human,0.94,non_human,brand,icanttt,0.6835
815723324,human,0.94,non_human,brand,LukeIsASequin,0.6543
815724134,human,0.94,non_human,brand,yell999,0.6539
815738989,human,0.939,non_human,brand,jemstok,0.3409
815723382,human,0.939,non_human,brand,Blessman239,1.0
815720206,human,0.939,non_human,brand,SharmarkeAhmed4,1.0
815719776,human,0.939,non_human,brand,Rampantredlion1,0.6672
815738681,human,0.939,non_human,brand,BirchgroveCA,1.0
815737393,human,0.939,non_human,brand,froleyfilm,0.6495
815732650,human,0.939,non_human,brand,bazzared1903,1.0
815735624,human,0.938,non_human,brand,IketheNinja14,0.6508
815722838,human,0.938,non_human,brand,St8edge4life88,1.0
815733174,human,0.938,non_human,brand,daddy_unchained,0.3303
815737729,non_human,0.938,human,male,durtgeek,0.6626
815724358,human,0.938,non_human,brand,JesTr0n,0.6639
815720239,human,0.937,non_human,brand,Butcherr666,0.6468
815720241,human,0.937,non_human,brand,kubidyza,1.0
815735689,human,0.937,non_human,brand,Travel_Word,1.0
815731526,human,0.937,non_human,brand,paparatti,0.6361
815735282,human,0.937,non_human,brand,darkIaws,0.6602
815727133,human,0.936,non_human,brand,Tawa8_12,0.6341
815734513,human,0.936,non_human,brand,bama_tweets,0.6615
815733433,human,0.936,non_human,brand,gatorschomp1019,1.0
815722186,human,0.936,non_human,brand,CWert41,0.6944
815733196,human,0.935,non_human,brand,JuanisaGundam,0.6725
815730595,human,0.935,non_human,brand,SunshineGal24,0.664
815730706,human,0.935,non_human,brand,Full_Time_Scrub,1.0
815738130,human,0.935,non_human,brand,2faceh,0.6296
815731619,human,0.934,non_human,brand,511nj495,1.0
815720003,human,0.934,non_human,brand,NotLikeFreddy,0.6653
815725895,human,0.934,non_human,brand,spoon9z,1.0
815727509,human,0.934,non_human,brand,Zoom808,0.6551
815731400,human,0.934,non_human,brand,Abyssal_Glory,1.0
815736601,human,0.933,non_human,brand,Lunatik_guy,0.3425
815727286,human,0.933,non_human,brand,190Manhattan,1.0
815721053,human,0.933,non_human,brand,10MinDQ,1.0
815724251,human,0.933,non_human,brand,kamyb22,0.3401
815737050,human,0.933,non_human,brand,Travel_Barrel,1.0
815739377,human,0.932,non_human,brand,BarbasolShave,1.0
815733214,human,0.932,non_human,brand,MightyAvocado,0.6534
815728295,human,0.932,non_human,brand,superwomanchick,0.6658
815734965,human,0.931,non_human,brand,KaraAbheri1,0.6525
815733468,human,0.931,non_human,brand,StockExpert3,1.0
815733698,human,0.931,non_human,brand,takua343,0.6631
815734511,human,0.931,non_human,brand,NightOwlsGaming,1.0
815722078,human,0.931,non_human,brand,pseudojustin,0.6682
815725537,human,0.93,non_human,brand,iambnoone,1.0
815723711,non_human,0.93,human,male,niceindieman,0.6795
815730319,human,0.93,non_human,brand,BeFitNow76,1.0
815735871,human,0.93,non_human,brand,Doctorwhat2,0.6743
815736330,human,0.93,non_human,brand,Jazzzyone,0.6558
815735607,human,0.929,non_human,brand,Porcelanosa_EN,1.0
815734204,human,0.929,non_human,brand,anytimetips,1.0
815732190,human,0.929,non_human,brand,joXn,0.3547
815720588,human,0.929,non_human,brand,tomlinsgomez,0.6508
815724390,human,0.928,non_human,brand,EscapeVelo,1.0
815733644,human,0.928,non_human,brand,byZayys,1.0
815736939,human,0.928,non_human,brand,Terick_7,0.3548
815737087,human,0.928,non_human,brand,e621_txt,0.6792
815723594,human,0.928,non_human,brand,ranveersbabe,0.3404
815730116,human,0.928,non_human,brand,skywlka22,0.6603
815729201,human,0.928,non_human,brand,KazJester,0.6591
815722430,human,0.927,non_human,brand,creeper32605,0.6432
815737111,human,0.927,non_human,brand,jab50yen,0.6653
815735767,human,0.927,non_human,brand,catholic_nun,0.6681
815738500,non_human,0.927,human,male,conandoyle5,0.6365
815734547,human,0.927,non_human,brand,Bilston71,0.3553
815733347,human,0.927,non_human,brand,TheOtherPlus1,1.0
815730710,human,0.926,non_human,brand,MaddieandTaeFly,0.6921
815725467,human,0.926,non_human,brand,80slukeftharry,0.6567
815737004,human,0.926,non_human,brand,Milena_mico,0.3423
815724760,human,0.926,non_human,brand,TheWalkingFled,0.6702
815732878,human,0.926,non_human,brand,GMcCorrister,0.6471
815720822,human,0.925,non_human,brand,WorcsFaithful,0.6621
815719949,human,0.925,non_human,brand,GirlOnUtd,0.6672
815732307,human,0.925,non_human,brand,calvin_kieran,0.6825
815719591,human,0.925,non_human,brand,sufurkater,0.6818
815737509,human,0.925,non_human,brand,viperblood77,1.0
815730825,human,0.925,non_human,brand,iWant_Gaga,0.6923
815725026,human,0.924,non_human,brand,Marlnnn,0.6555
815737490,human,0.924,non_human,brand,themapdallas,0.6688
815731005,human,0.924,non_human,brand,samisuperfly,0.3354
815727974,human,0.924,non_human,brand,jljaina,0.6688
815739022,human,0.924,non_human,brand,TonyIguana69,0.6432
815724051,human,0.924,non_human,brand,bonfiresband,0.6648
815720712,human,0.924,non_human,brand,ALRAC30,1.0
815725825,human,0.924,non_human,brand,high_on_glitter,0.6921
815724770,human,0.923,non_human,brand,TheRivermanRuns,0.6479
815720996,human,0.923,non_human,brand,darklands23,0.3583
815737289,human,0.923,non_human,brand,animeneesan,0.6726
815731845,human,0.923,non_human,brand,sugarspankhorn,0.65
815738253,human,0.923,non_human,brand,cashset_Lae,1.0
815727669,human,0.922,non_human,brand,_shunsou,0.6707
815737244,human,0.922,non_human,brand,Petersson84,1.0
815729158,human,0.922,non_human,brand,Nico_boi,0.666
815721991,human,0.922,non_human,brand,HadTwpSports,1.0
815719489,non_human,0.922,human,male,LanitaWildey,1.0
815719693,human,0.922,non_human,brand,TreJinkins,0.6508
815725481,human,0.922,non_human,brand,LAKERFANATICS,1.0
815725166,human,0.922,non_human,brand,lrhstereo,0.6787
815733002,human,0.922,non_human,brand,SpinsterAndCat,0.6581
815721398,human,0.922,non_human,brand,348255gbabies,0.6597
815738769,human,0.921,non_human,brand,feedmeCFC,1.0
815735306,human,0.921,non_human,brand,HazionC,0.6577
815728854,human,0.921,non_human,brand,16KTS,1.0
815727296,non_human,0.921,human,male,Eddki885Mohamm,0.6837
815729213,human,0.921,non_human,brand,1041theBlaze,1.0
815736722,human,0.921,non_human,brand,sadwitches,0.6456
815726079,human,0.92,non_human,brand,1034SunFM,1.0
815738672,human,0.92,non_human,brand,SkatersChoiceCO,1.0
815732024,human,0.92,non_human,brand,rashidgill5,0.6546
815726269,human,0.92,non_human,brand,wandarection_,0.6754
815727389,human,0.92,non_human,brand,xtinasvenue,0.3442
815732343,human,0.92,non_human,brand,Maximal_Liberal,0.6715
815731177,human,0.92,non_human,brand,156Sharknose,0.3402
815720481,human,0.92,non_human,brand,seansramblings,1.0
815733960,human,0.92,non_human,brand,SouthwestAir,1.0
815732920,human,0.92,non_human,brand,StripedGypsum,0.6742
815722758,human,0.919,non_human,brand,polwrestling,0.3429
815735742,human,0.919,non_human,brand,lukeslouis,0.6937
815722134,human,0.919,non_human,brand,ArticBleu,0.6743
815736281,human,0.919,non_human,brand,bbbrieger,1.0
815721918,human,0.919,non_human,brand,maaakstiles,0.6506
815724599,human,0.918,non_human,brand,d_michaelsatele,0.6333
815726930,human,0.918,non_human,brand,sensualsehun,0.6578
815733635,human,0.918,non_human,brand,55002koyli,1.0
815738467,human,0.918,non_human,brand,aafx0_,1.0
815720169,non_human,0.918,human,male,Rob_Aitchison,1.0
815724317,human,0.917,non_human,brand,GoldOnion,1.0
815734037,human,0.917,non_human,brand,ScyTweeter,0.6866
815733160,human,0.917,non_human,brand,faviator,0.688
815729580,human,0.917,non_human,brand,LawrencePatte20,0.3519
815734559,human,0.917,non_human,brand,LeAnnsFissure,0.6749
815729092,human,0.917,non_human,brand,WeRWorld,1.0
815733519,human,0.916,non_human,brand,HeshamBeram,0.3312
815736374,human,0.916,non_human,brand,AkraticBehavior,0.6818
815728680,human,0.916,non_human,brand,DrHotelMario,0.6362
815724107,human,0.916,non_human,brand,MTVBrasil,1.0
815720227,human,0.916,non_human,brand,Ogbanje_,0.6565
815723918,human,0.916,non_human,brand,BarbieBitchNM,1.0
815720228,human,0.916,non_human,brand,bearaboi,0.6678
815735968,human,0.916,non_human,brand,PenguinBoss1,1.0
815724452,human,0.916,non_human,brand,michaelcoyote,0.3494
815736301,human,0.916,non_human,brand,balzavaulxh7,0.6747
815720508,human,0.915,non_human,brand,kgon,1.0
815732850,human,0.915,non_human,brand,Mark11888,0.6709
815723825,human,0.915,non_human,brand,ukwarmachine,0.6573
815738619,non_human,0.915,human,female,elizasoberano11,0.356
815727210,human,0.915,non_human,brand,haineystuart,0.6506
815735202,human,0.915,non_human,brand,AniesiODaniels,1.0
815735103,human,0.915,non_human,brand,GbenroBasit,1.0
815719396,human,0.914,non_human,brand,MightyMoose3,0.661
815730562,human,0.914,non_human,brand,LakeHastingsWea,1.0
815722118,human,0.914,non_human,brand,McDebida,1.0
815729736,human,0.914,non_human,brand,curlyfry248,0.6721
815732203,human,0.914,non_human,brand,mattphillips78,1.0
815721246,human,0.914,non_human,brand,jadespr1te,0.6655
815734690,human,0.914,non_human,brand,coadienugent,0.6392
815721561,human,0.913,non_human,brand,seattledot,1.0
815722517,human,0.913,non_human,brand,ghostofjohanna,0.3574
815730167,human,0.913,non_human,brand,twinkhedgehog,0.6506
815730339,human,0.913,non_human,brand,shizuizas,1.0
815734397,human,0.913,non_human,brand,sonicherosfan,0.6846
815737513,human,0.913,non_human,brand,coyotes_ebooks,0.6839
815727291,human,0.913,non_human,brand,iglvzx_ebooks,0.6682
815734181,human,0.912,non_human,brand,monstracious,0.6578
815729633,human,0.912,non_human,brand,Kuwaballer,0.3537
815733618,human,0.912,non_human,brand,G2Room110,1.0
815723550,human,0.912,non_human,brand,starchaser57,0.6685
815730796,human,0.912,non_human,brand,ReindeerBrayden,0.6692
815735533,human,0.912,non_human,brand,CanadianBeats1,1.0
815738862,non_human,0.911,human,female,Unite24Lq,0.647
815726441,non_human,0.911,human,female,dcgblog,0.6889
815737697,human,0.911,non_human,brand,KnifeStitch,0.6478
815729210,human,0.91,non_human,brand,balticblau,0.6608
815737186,human,0.91,non_human,brand,bonhomme37,0.6584
815735467,non_human,0.91,human,female,AudrinaDavis1,0.6432
815738361,human,0.91,non_human,brand,Imreallyshitty,0.676
815730738,human,0.91,non_human,brand,94heskind,1.0
815733998,human,0.91,non_human,brand,Luminaria98,0.6586
815720844,human,0.91,non_human,brand,TradexFoods,1.0
815734805,human,0.909,non_human,brand,nutellAHarris24,0.3385
815725486,human,0.907,non_human,brand,c0l5hy69,0.6678
815726071,human,0.907,non_human,brand,Freudianslipz,0.6761
815722222,human,0.907,non_human,brand,BackwoodzHipHop,1.0
815726408,human,0.907,non_human,brand,Legna989,0.6587
815720701,human,0.907,non_human,brand,jvngwheein,0.6774
815725391,human,0.907,non_human,brand,HUDAFUNK,0.6766
815739594,human,0.907,non_human,brand,Gbuschrist,1.0
815727643,human,0.907,non_human,brand,MartyMcTweet,0.6474
815735461,human,0.907,non_human,brand,CoolwhipSpecial,0.6622
815729965,human,0.907,non_human,brand,BriMercedes,0.6792
815737214,human,0.907,non_human,brand,OregonBiker,0.6654
815720840,human,0.906,non_human,brand,KYC_2020,1.0
815722410,human,0.905,non_human,brand,FLSouljas_5,1.0
815739202,human,0.905,non_human,brand,KidrauhllNey,0.6674
815733356,human,0.905,non_human,brand,baekcult,0.6611
815736412,human,0.905,non_human,brand,armadillomon,1.0
815722876,human,0.905,non_human,brand,FemaIeFltness,0.6686
815725934,human,0.905,non_human,brand,erynies,0.6488
815728020,human,0.905,non_human,brand,sungohst,0.3354
815720486,human,0.905,non_human,brand,_LHS_Leadership,1.0
815739317,human,0.904,non_human,brand,itzdizzle,0.6623
815726103,human,0.904,non_human,brand,Convert,1.0
815733858,human,0.904,non_human,brand,bonorwich,0.6574
815736589,human,0.904,non_human,brand,iamdaman00,0.6476
815734827,human,0.903,non_human,brand,triggzyy,0.3408
815727299,human,0.903,non_human,brand,BIRP,0.6739
815724898,human,0.903,non_human,brand,am640,1.0
815730653,human,0.903,non_human,brand,GlitterSpresso,0.6841
815729310,human,0.903,non_human,brand,Rob_Simple,0.3548
815736466,non_human,0.902,human,male,MarioDinardo9,1.0
815722030,human,0.902,non_human,brand,NeilaK20,0.6591
815721732,human,0.902,non_human,brand,the_dirty_ho,0.6679
815724438,human,0.902,non_human,brand,ThatJoshGuy05,1.0
815727632,human,0.902,non_human,brand,Cyberghetto,0.6714
815722976,human,0.901,non_human,brand,WelcomDog,1.0
815723317,human,0.901,non_human,brand,CosmopolitanUK,1.0
815727064,human,0.901,non_human,brand,BanJen15,0.6761
815733845,human,0.9,non_human,brand,JoySeele,0.6539
815732398,human,0.9,non_human,brand,613Linkshot,0.6672
815735389,human,0.9,non_human,brand,Thatdamn_Scrapp,0.3383
